id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
655469783955599854,Lovely Spacious 2 bedroom apartment in Amsterdam,124210794,Kaatje,,De Pijp - Rivierenbuurt,52.355987396847986,4.903815802769354,Entire home/apt,200,13,0,,,1,37,0,0363 28F7 2D17 358D DFD8
655487281495652314,Appartement in Amsterdam,465669483,Lars,,Oud-Noord,52.387983893766496,4.9026329597175256,Entire home/apt,250,10,1,2022-08-18,1,1,365,1,0363 3EF6 D81C 7C30 4E2D
655566801795638304,"Museum district, beautiful renovated house",76732587,Abel,,De Pijp - Rivierenbuurt,52.35466197157519,4.88846942782402,Entire home/apt,600,2,3,2022-07-10,1.23,1,356,3,0363 0941 5EC9 FB48 1D6A
655593993360992939,"Lovely 4 bedroom apartment
Amsterdam free parking",416639283,Floris,,Noord-Oost,52.3890549,4.9613505,Entire home/apt,170,1,9,2022-08-27,5.09,1,204,9,0363 953F 97B3 4051 334B
655605533136325547,Lovely & spacious apartment in the center of AMS,121551163,Maurice,,Centrum-Oost,52.371667290675674,4.923274107277393,Entire home/apt,196,3,0,,,1,234,0,0363 2C8C 16BE 34F4 5826
655629579576518491,Luxurious city villa in Amsterdam center,357673486,Erik,,Centrum-Oost,52.361258,4.893066,Entire home/apt,475,4,4,2022-08-28,4,1,1,4,0363 D880 6AFF AA39 E5CC
656215690758228915,Appartement Amsterdam West met balkon,421698739,Birgitte,,De Baarsjes - Oud-West,52.37160104454568,4.864251890967863,Entire home/apt,108,5,2,2022-08-29,2,1,76,2,0363 DDA6 C71A 210A BCB3
656222143862971193,Amazing apartment canal view and private terrace!,39308954,Ernst,,Centrum-West,52.3724219,4.882609299999999,Entire home/apt,485,2,1,2022-08-17,1,1,264,1,0363 BE9D 81B8 53B5 4C65
656237814580854015,Bright modern apartment - near city center,15218986,Marijn,,Noord-Oost,52.3979402208774,4.932207413164808,Entire home/apt,180,1,4,2022-08-15,1.88,2,75,4,0893BB654F51C4A129EF
656252772411531864,Charming apartment with garden in Amsterdam South,12229508,E&K,,De Pijp - Rivierenbuurt,52.343126185854786,4.896814450621605,Entire home/apt,126,5,4,2022-08-28,2.03,1,8,4,0363 162B E60D 9BCB 9FB8
656264564452336100,Stylish city apartment with roof terrace!,465843289,Riccardo,,De Pijp - Rivierenbuurt,52.35076597351193,4.888530320337637,Entire home/apt,240,2,6,2022-08-04,3.40,1,0,6,0363A47BC6A37A9033E6
656290337550629960,Light Bohemian Apartment in Museum & Arts District,47343541,Sarah,,Zuid,52.34681219962285,4.874365515011979,Entire home/apt,150,3,2,2022-08-19,1.30,1,0,2,03630ED409ACCF3B5282
656305460674540584,Ruim familiehuis A'dam met gratis parkeerplek,26011434,Linda,,IJburg - Zeeburgereiland,52.3550419,5.0010495,Entire home/apt,379,4,1,2022-08-03,0.83,1,106,1,0363 6E45 3F5A 630F 8F4C
656411139345937864,High-end boutique apartment near city center!,460700360,Elias,,Slotervaart,52.36267541343746,4.8402282739704185,Entire home/apt,194,7,1,2022-08-19,1,5,352,1,0363 CCF2 9D8A 9B3E F830
656411620862616177,High-end boutique apartment near city center!,460700360,Elias,,Slotervaart,52.36195555995026,4.842113082669873,Entire home/apt,216,7,0,,,5,107,0,0363 CCF2 9D8A 9B3E F830
656899743321745511,Central B&B Apartment in Amsterdam,465979256,Felice Giovanni,,Centrum-West,52.3762843,4.8938122,Entire home/apt,235,1,4,2022-08-13,1.74,1,84,4,Exempt
656950958992599807,Stunning loft with roof terrace in city center AMS,52390138,Anouk,,Centrum-West,52.3802400708329,4.896698941893523,Entire home/apt,349,3,6,2022-08-24,2.69,1,8,6,0363 F310 D671 E25A DBC4
656972501753289247,"Modern, bright apartment for cat lovers!",465992213,Dennis,,Bos en Lommer,52.384667862433304,4.85498476454704,Entire home/apt,120,4,1,2022-07-19,0.59,1,68,1,0363 30EF 3CD6 5453 07B4
656976287044244211,Sunny Apartment with a balcony close to Jordaan,48267410,Guillaume,,Westerpark,52.3776372557325,4.873132755147099,Entire home/apt,180,2,0,,,1,27,0,0363 1EE3 B874 3A27 552C
656993577979065476,2-kamer appartement Amsterdam-West,226525125,Jordy,,Bos en Lommer,52.3752972710775,4.843038274896817,Entire home/apt,89,6,1,2022-09-01,1,1,37,1,0363 7A81 6A36 FD67 2263
657085626133204971,Spacious apartment with roof terrace & bbq- 125 m2,80535649,Willem,,De Baarsjes - Oud-West,52.365377,4.8738973,Entire home/apt,533,1,5,2022-08-28,3.00,1,38,5,0363 ABF6 FCDA 63D2 7787
657094882121783399,Spacious&central 2 bedr. Appartment.OrangeBnB,32420023,Yulya,,Centrum-West,52.37235799965454,4.900398417630397,Entire home/apt,375,1,3,2022-08-07,1.29,2,121,3,PALA 9987 FB66 31AQ ROLO
657104557770588290,Charming 2 bedroom apartment in vibrant Jordaan,245652610,Yannick,,Centrum-West,52.3725339,4.8820267,Entire home/apt,521,2,3,2022-07-31,1.55,1,28,3,0363 F5A9 DE69 73ED 49FF
657139268226639936,Charming and bright apartment near Vondelpark,176439042,Vivian,,De Baarsjes - Oud-West,52.363501660862944,4.864305950849935,Entire home/apt,175,2,2,2022-08-14,2,1,0,2,0363 39E6 5117 58C6 7EF7
657151187604355254,Romantic ‘Aft Cabin’ on Board of an Icebreaker,466036246,Katarina En Ralph,,Oostelijk Havengebied - Indische Buurt,52.372435843071784,4.949482361020571,Private room,134,1,13,2022-09-04,7.36,1,132,13,0363 634D 8478 C39C 06BA
657191610986764184,Modern apartment in popular Amsterdam East,466047423,Flavio,,Oud-Oost,52.36020827069401,4.927951432358195,Entire home/apt,349,2,4,2022-08-06,2.18,1,10,4,0363 0156 837F AF65 5013
657227855255008635,Amazing 1-bedroom apartment in centre/Jordaan,68049290,Merlijn,,Westerpark,52.375715746911006,4.874496812936107,Entire home/apt,214,2,2,2022-07-30,1.02,1,95,2,036302639EF1DF92309F
657644212555336655,2 Bedroom Apartment with Balcony - Amsterdam,179670405,Maarten,,De Baarsjes - Oud-West,52.3681132650503,4.852814417211312,Entire home/apt,220,4,0,,,1,45,0,0363 3C65 EBEB 29F7 F598
657649747876552659,Luxurious houseboat in Amsterdam (East),27278204,Birgitte,,IJburg - Zeeburgereiland,52.366060261032175,4.9607700245000546,Entire home/apt,300,3,3,2022-08-20,1.50,1,28,3,0363 D7D6 7D41 9B11 57A2
657774299389718095,Comfortabele gezinswoning in Amsterdam-Noord,2806731,Noni,,Oud-Noord,52.3939309,4.927271200000001,Entire home/apt,230,2,0,,,1,76,0,0363 DCCD 7D59 9BE1 A3CA
657797183418887073,"Ruim, licht appartement met werkplek in A'dam west",173952508,Jorien,,Bos en Lommer,52.38226710054946,4.849446768053082,Entire home/apt,185,2,1,2022-07-31,0.77,1,28,1,0363 3435 81FE F363 3269
658006678567809938,Beatiful house near center with garden,466237853,Simone,,Oud-Noord,52.385311408820584,4.922823528295326,Entire home/apt,169,2,2,2022-08-18,1.58,1,0,2,0363 51EB F0E3 6AB5 6EDC
658290106040984939,Luxious renovated house in Amsterdam with garden,372283564,Duco,,Watergraafsmeer,52.350160830490594,4.922247975499701,Entire home/apt,190,3,2,2022-08-19,2,1,190,2,0363 EB54 B9C1 A093 B1A8
658437105885270693,High class 1 bedroom flat in thé Pijp.,129032517,Itay,,De Pijp - Rivierenbuurt,52.3571121490447,4.897679595225807,Entire home/apt,329,4,2,2022-07-24,1.07,2,203,2,03636DE66421F873C5EB
658441788043858857,Spacious apartment w. free parking CENTER 20 mins,53340530,Márton,,De Aker - Nieuw Sloten,52.35027405039685,4.784993558778815,Entire home/apt,94,3,4,2022-08-15,2.50,1,71,4,0363 6881 F6E0 8330 38E4
658644266298308232,Lovely 1-bedroom rental unit near Vondelpark,116555128,Heleen,,De Baarsjes - Oud-West,52.3621346,4.8641739,Entire home/apt,293,4,3,2022-08-19,1.36,2,92,3,0363 C58D 11E9 D3DF E75F
658656515910310268,Amazing summer residence near the city beach,7233485,Norbert,,Watergraafsmeer,52.3395,4.91709,Entire home/apt,379,2,2,2022-07-24,1.13,1,103,2,0363 9D15 166A A56E D854
658673742922208233,Super cosy apartment with garden!,2902353,Anne,,Noord-Oost,52.39310207280779,4.950475445627375,Entire home/apt,161,3,3,2022-08-15,1.58,1,71,3,0363 EE82 60B2 DC1F FBA8
658679269548675593,Sunny penthouse apartment in creative North,8410658,Ludwig,,Oud-Noord,52.39514741906426,4.903483295843503,Entire home/apt,239,3,0,,,1,195,0,0363 5041 9A66 CB1C 70EF
658710005757118069,Spacious Amsterdam home / garden / kitchen bar,39231243,Carlos,,Oostelijk Havengebied - Indische Buurt,52.36042196299261,4.942828289272946,Entire home/apt,242,1,1,2022-09-04,1,2,2,1,0363 2BB9 75C1 1897 1830
658712442038757836,beautiful renovated apartment for 2 in Amsterdam,249390073,Anoek En Thimo,,De Pijp - Rivierenbuurt,52.34684341658731,4.906915858992431,Entire home/apt,180,5,4,2022-08-10,2.26,1,2,4,0363 BBC0 FB28 F869 BBE4
658747157119121773,Beautiful loft with free parking and large terrace,16286936,Amrit,,Bos en Lommer,52.38483835067942,4.854247345275305,Entire home/apt,325,2,0,,,1,132,0,0363 F30E 993B A235 D321
659141842477060387,6E - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.3470232448217,4.909812717182844,Private room,195,1,3,2022-08-28,1.91,14,163,3,0363 78AD 8875 790E 3C05
659142377494090020,8E - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.3476897707142,4.910709407563025,Private room,185,1,0,,,14,178,0,0363 78AD 8875 790E 3C05
659151646329419738,4D - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.3483860957107,4.911388605065765,Private room,187,1,2,2022-08-14,1.82,14,175,2,0363 78AD 8875 790E 3C05
659152081757704200,8 B - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.34821964275287,4.9100738788055205,Private room,127,1,1,2022-08-26,1,14,168,1,0363 78AD 8875 790E 3C05
659152547163247876,8C - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.34807609363738,4.910690545807287,Private room,179,1,2,2022-08-14,1.36,14,171,2,0363 78AD 8875 790E 3C05
659154815042625820,8 D - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.34693065176604,4.9098343394606685,Private room,198,1,1,2022-09-01,1,14,131,1,0363 78AD 8875 790E 3C05
659155409426615865,6F - Private apt 85m2 - fully equipped - roof terr,364305280,Arnold,,De Pijp - Rivierenbuurt,52.34829117632125,4.909901616528488,Private room,239,7,2,2022-09-06,2,14,148,2,0363 78AD 8875 790E 3C05
659156923985848276,6D - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.3469283776667,4.909708768340527,Private room,200,1,1,2022-08-31,1,14,127,1,0363 78AD 8875 790E 3C05
659157967557452249,6B - Private apt 38m2 - fully equipped,364305280,Arnold,,De Pijp - Rivierenbuurt,52.34642718701556,4.909251912543133,Private room,196,1,1,2022-07-26,0.68,14,114,1,0363 78AD 8875 790E 3C05
659223111507286010,Beautiful boho apartment with garden & 2 balconies,26588608,Crissy,,Slotervaart,52.3648989,4.8381122,Entire home/apt,189,1,2,2022-08-10,1.58,1,13,2,036331D1FBB599D8252A
659273083479610772,Charming 1-bedroom condo in the heart of the city,324873771,Melis,,De Pijp - Rivierenbuurt,52.3431091,4.9074099,Entire home/apt,230,2,0,,,1,134,0,0363 8863 A9F6 C3D3 8AAC
659390038026418483,Stylish appartment near Vondelpark in Amsterdam,17319999,Barend,,De Baarsjes - Oud-West,52.35949547467375,4.851801283657551,Entire home/apt,200,6,1,2022-08-29,1,1,296,1,03639B8FFBD187B67DF7
659417359233358305,Mooi appartement in Amsterdam-Oost,218557633,Rifka,,Oostelijk Havengebied - Indische Buurt,52.3675,4.955,Entire home/apt,200,2,3,2022-08-14,1.96,1,4,3,036331ECDC0B8B12B516
659809513483479138,★★★ NEW: FAMILY-FRIENDLY APARTMENT + GARDEN ★★★,5793896,Evelyne,,Buitenveldert - Zuidas,52.329818681641626,4.8569596231440455,Entire home/apt,308,3,4,2022-08-16,2.73,1,45,4,0363D5CED0EC4D540D3E
660023972144677914,Appartamento con terrazzo vicino al centro,9560777,Simona,,Oud-Oost,52.36412494074236,4.929557869214138,Entire home/apt,250,2,0,,,3,9,0,0363 7475 925B C31E D046
660048717737648258,Woonboot in Amsterdam,466748199,Tanja,,Zuid,52.3410832963117,4.847626392088538,Entire home/apt,350,3,0,,,1,0,0,0363 0B01 3BCB 9640 FCE4
660577560760890684,Beautiful Canal View Loft - City Center Jordaan,284011461,Els,,Centrum-West,52.37362953561371,4.881418788505219,Entire home/apt,295,2,4,2022-08-14,1.88,1,3,4,036312050D2DBF95F93F
660693838325086277,Appartement in Stadsdeel West,9656553,Ricardo,,De Baarsjes - Oud-West,52.36249000000001,4.8564606,Entire home/apt,200,1,2,2022-07-30,1.33,1,148,2,0363CC0212A48AF4FE87
660816073853225956,Monumental apartment next to Westerpark,76724924,Gijs,,Westerpark,52.390191019583604,4.872851247301399,Entire home/apt,225,3,4,2022-08-22,2.00,1,340,4,036314ECABCCBC39B03E
660886318157036778,Modern apartment with balcony in lovely area,465594008,Hiske,,De Baarsjes - Oud-West,52.3659,4.86125,Entire home/apt,399,2,0,,,1,14,0,0363 B54F ECF3 47E9 85E7
660969611444290163,Ruime Moderne Villa met beveiligde parkeerterrein,70362796,Zen,,De Aker - Nieuw Sloten,52.34494015615773,4.791398250008149,Entire home/apt,695,1,0,,,1,195,0,0363 DF1D 3926 8548 F359
661284465848600599,Beautiful studio near NDSM with little garden,3694517,Marijke,,Noord-West,52.41125,4.89559,Private room,114,3,0,,,2,43,0,0363 9DC1 B3B1 62B6 3EE6
661456832273121884,Luxury stay - 125m2 appartement Museumquarter,30789047,Kelly,,De Baarsjes - Oud-West,52.3623933,4.8744979,Entire home/apt,545,3,6,2022-09-05,4.74,1,0,6,0363 83AA F0E4 DC9A 7D8A
661581385065964230,Stunning apartment w/ private roof terrace.,462392932,Rutger,,De Baarsjes - Oud-West,52.37011084377201,4.860166229349329,Entire home/apt,345,4,2,2022-08-06,1.50,1,151,2,0363 B1C8 0D44 9F5E 0F44
662092255152471797,Cozy & Modern 2-bedroom condo in Amsterdam Centre,30196281,Dani,,Oud-Oost,52.361036469091935,4.928546282393176,Entire home/apt,120,2,4,2022-08-23,2.50,1,65,4,0363 8AFA 6CF9 59D8 0236
662263526104012136,Luxurious appartement in Amsterdam Houthavens,467274776,Elisah En Oscar,,Westerpark,52.39334,4.87903,Entire home/apt,600,3,0,,,1,21,0,0363 8194 826F E7D9 8971
662367445067543825,Lovely luxury apartment in the centre of Amsterdam,363784422,Isabelle,,De Baarsjes - Oud-West,52.365762113705465,4.877445838989518,Entire home/apt,320,2,1,2022-09-04,1,1,234,1,03630122BA5F2E6E0C26
662631802251785028,Gezinswoning in hip Amsterdam Noord met dakterras,13490222,Lisette,,Noord-West,52.41929633846995,4.899430503702149,Entire home/apt,300,3,4,2022-08-28,3.75,1,75,4,0363 CAA5 8540 52C8 8ACE
662738214514917066,Great apartment with garden & 2 bathrooms in West,32507282,Liesje,,De Baarsjes - Oud-West,52.364288609878514,4.853717274138194,Entire home/apt,364,3,2,2022-08-21,1.02,2,3,2,03636420B40D1C1E5330
662894750504612318,"Lovely 2 bedroom flat, 15-min from central",5471836,Emily,,Oud-Oost,52.35652632168921,4.9153365823649615,Entire home/apt,295,3,1,2022-08-08,1,1,245,1,0363 B01D E7E2 F9D7 3111
662946968429832635,Sunny and quite  apartment near city centre,11037301,Robert,,Bos en Lommer,52.37864676250841,4.85364781111449,Entire home/apt,135,2,1,2022-08-29,1,1,0,1,0363 C78B 248D E76D EF20
662952144664281415,Spacious family house in beautiful street,11580532,Benjamin,,Oud-Noord,52.39213299955294,4.926930512641163,Entire home/apt,225,7,0,,,1,185,0,0363 354F 257D B7C7 343B
662964036554033545,Modern apartment in Amsterdam with city view,22834024,Lauren,,Bos en Lommer,52.3781007,4.8572019,Entire home/apt,225,3,6,2022-09-03,3.91,1,4,6,0363 128C DC76 8316 B6EA
663003116085015499,★ NICE STUDIO ★ AMSTERDAM CITY CENTER ★ A/C ★,12414776,Roemer,,Centrum-West,52.3696124908785,4.881095725345442,Entire home/apt,199,1000,3,2022-09-03,2.00,1,0,3,03631149EE1AD34C21B9
663026071811863453,Light and green apartment in Jordaan area,4868632,Lara,,Centrum-West,52.38133824522502,4.884633393405249,Entire home/apt,260,1,1,2022-08-06,0.91,1,283,1,0363 B43D 0883 59E8 45E4
663409545262364365,Apartment in Amsterdam,46931135,Fabiana,,Zuid,52.35082100251715,4.886090558172336,Entire home/apt,240,7,3,2022-08-21,3,1,110,3,0363 FEF7 C7E4 0D77 6150
663474363687708650,Woning in Amsterdam,33969932,Loretta & Thomas,,Centrum-West,52.37213803490453,4.87710577800429,Entire home/apt,199,3,0,,,1,49,0,0363 A1FC D384 5F34 0C70
663489484853913997,Modern apartment next to johan cruijf arena (Ajax),467559137,Fred,,Bijlmer-Centrum,52.30675965703017,4.954360290886175,Entire home/apt,150,1,0,,,1,359,0,0363 C1E7 F5D0 8978 235D
663576371084606525,Sunny apartment with rooftop,41385289,Stijn,,De Pijp - Rivierenbuurt,52.34727,4.907324,Entire home/apt,150,3,1,2022-07-30,0.75,1,0,1,0363 DACF 67C0 BAE7 90EF
663694394566036760,Gezellig rijtjeshuis in Amsterdam Zuidoost,443885530,Asli,,Gaasperdam - Driemond,52.29261073034134,4.971739180077212,Entire home/apt,300,4,5,2022-08-22,2.83,1,8,5,0363 5536 7F25 C91A F426
663718460156759717,Romantic home in the heart of Amsterdam,467631242,Midas,,Centrum-West,52.37314825612772,4.889880884198437,Entire home/apt,250,1,2,2022-08-11,1.76,1,5,2,0363 76B0 5F01 A8CE FB20
663721172665750028,Ruime woning met parkeerplek,467632183,Marije,,Oud-Noord,52.3989235,4.9043318,Entire home/apt,225,4,2,2022-09-04,2,1,1,2,0363 3462 E699 F3F1 7F37
663736743127895721,Amazing entire house in city center of Amsterdam,16274989,Thim,,Centrum-West,52.36893693954975,4.88380741328001,Entire home/apt,580,3,0,,,1,290,0,0363 314E 3DC3 A6B3 92AA
663739786582688729,Explore Amsterdam as a local near Vondelpark!,37230683,Olivier,,Zuid,52.35587552218493,4.852308455036225,Entire home/apt,220,1,1,2022-08-29,1,1,0,1,0363 BD34 E20A D848 C752
663752343213845248,HOME AWAY FROM HOME,9936645,Thom,,Bos en Lommer,52.378795961956996,4.8473038232570955,Entire home/apt,120,3,1,2022-07-29,0.73,1,0,1,0363 3685 7372 18DC 5548
663782075135061729,Familiehuis met tuin aan het water in Amsterdam,2329053,Boris,,IJburg - Zeeburgereiland,52.34807649101955,5.003734019913232,Entire home/apt,180,5,2,2022-08-05,1.30,1,5,2,0363 CF95 092B 8DC6 47B4
663790562803307024,"Hoekwoning, rustige buurt met tuin, vlakbij NDSM",361375098,Marieke,,Noord-West,52.416069171154305,4.876280571219488,Entire home/apt,185,4,3,2022-08-25,2.57,1,281,3,0363 DC8B 3A63 F64C 3E1D
664104520521304566,Prachtig appartement in Amsterdam- West,128519694,Aron,,Bos en Lommer,52.38447632768031,4.850177096217262,Entire home/apt,154,1,2,2022-07-19,1.13,1,9,2,0363 38E8 C502 CA97 2557
664217000436892010,"Stylish, newly renovated apartment in Amsterdam",23148875,Lieke,,De Baarsjes - Oud-West,52.364791810605354,4.852939783040123,Entire home/apt,200,3,1,2022-07-24,0.65,1,18,1,0363 B536 284D 91C5 2171
664359429386875861,5* center jacuzzi suite Loft // smarthome +++,467786621,Tim,,Centrum-Oost,52.3653959,4.8817661,Entire home/apt,328,1,5,2022-09-04,5,4,318,5,03637DE00F40E9841B18
664383793095034535,★NEW: CANAL VIEWS ★ CREATIVE TOUCH ★ JORDAAN ★,467794608,Johanna,,Centrum-West,52.37515959835991,4.880679678966115,Entire home/apt,418,1000,5,2022-09-03,3.85,1,33,5,0363B7015656D87F8AEB
664389935481266209,★ THE PERFECT GETAWAY FOR TWO ★ STYLISH & BRIGHT ★,28304147,Melvin,,De Pijp - Rivierenbuurt,52.3442394,4.896310600000001,Entire home/apt,250,3,3,2022-09-06,2.81,1,0,3,0363 153A 7C6B 8783 B8F6
664400697814540383,Topstudio in mooiste straat van Amsterdam,349156992,Esther,,Centrum-Oost,52.3674866,4.911400299999999,Entire home/apt,195,3,5,2022-08-27,2.88,1,68,5,0363 3C9E 2BA3 A5D1 B18A
664403433380140593,Luxurious rooftop penthouse Amsterdam City Center,33099956,Duco,,De Baarsjes - Oud-West,52.36971205738435,4.871389808932477,Entire home/apt,600,2,1,2022-08-08,1,1,339,1,0363 AB9D 06D4 34F4 2F2B
664431526859340400,Fijn hoek appartement in Amsterdam Oost,111511769,Quilijn,,Oud-Oost,52.359513728097745,4.929142987263419,Entire home/apt,144,21,0,,,1,246,0,0363 DF2E 24CA 5B82 37DC
664502919319964936,Waterfront apartment with gardenhouse & big garden,82920775,Sjors,,De Baarsjes - Oud-West,52.3634206,4.8543407,Entire home/apt,407,3,1,2022-08-20,1,1,19,1,0363 E44A 513A 377B 9AEC
664538756986273255,Geweldige duurzame eco woonark op unieke plek!,7647768,Marloes,,Oud-Noord,52.39393705019609,4.905866125183025,Entire home/apt,250,3,1,2022-08-15,1,1,0,1,0363 468D A0A1 6595 5E39
664849232855247038,Mooie begane grond woning in Amsterdam met tuin,259140543,Pim,,De Baarsjes - Oud-West,52.36200382905419,4.85029719672183,Entire home/apt,271,1,1,2022-09-04,1,1,159,1,0363 4953 B9E5 BD5E CE08
664891529945904432,Amazing appartement in Amsterdam West - 1 bedroom,352473873,Fleur,,De Baarsjes - Oud-West,52.373793064418024,4.859781262819153,Entire home/apt,245,2,1,2022-09-06,1,1,22,1,0363 2F16 593F 0ABB 54FB
664953553932644087,Sunny 2 Bd Apartment in the ❤️ of the Jordaan,66817978,Karen,,Centrum-West,52.3772028,4.8799391,Entire home/apt,398,3,2,2022-08-09,1.50,1,282,2,0363 C8CF B85B 2FF3 4940
664969417615962353,Familiewoning in de mooiste straat van Amsterdam,8283523,Fen,,Oud-Noord,52.39177645044922,4.933337650379299,Entire home/apt,400,2,1,2022-08-28,1,1,340,1,0363 5D42 5680 366E E13A
